17,5,2868,1095,66,177,1,-1,-1,-1
17,6,2687,998,78,143,1,-1,-1,-1
17,7,1880,929,77,126,1,-1,-1,-1
17,8,2743,1046,68,164,1,-1,-1,-1
17,9,2464,1074,131,145,1,-1,-1,-1
17,10,2568,1130,24,23,1,-1,-1,-1
18,0,2689,980,77,147,1,-1,-1,-1
18,1,2246,965,92,138,1,-1,-1,-1
18,2,1597,998,77,155,1,-1,-1,-1
18,3,2646,941,58,139,1,-1,-1,-1
18,4,2556,1040,84,142,1,-1,-1,-1
18,5,2868,1095,65,177,1,-1,-1,-1
18,6,2687,998,79,143,1,-1,-1,-1
18,7,1886,928,75,125,1,-1,-1,-1
18,8,2749,1045,68,164,1,-1,-1,-1
18,9,2467,1077,139,144,1,-1,-1,-1
18,10,2580,1141,24,23,1,-1,-1,-1
19,0,2690,980,78,148,1,-1,-1,-1
19,1,2250,966,92,138,1,-1,-1,-1
19,2,1601,998,76,155,1,-1,-1,-1
19,3,2646,941,58,139,1,-1,-1,-1
19,4,2556,1040,86,141,1,-1,-1,-1
19,5,2868,1095,64,178,1,-1,-1,-1
19,6,2687,998,80,143,1,-1,-1,-1
19,7,1892,928,74,124,1,-1,-1,-1
19,8,2755,1044,68,164,1,-1,-1,-1
19,9,2469,1080,147,144,1,-1,-1,-1
19,10,2592,1153,24,23,1,-1,-1,-1
20,0,2691,980,80,149,1,-1,-1,-1
20,1,2255,967,93,138,1,-1,-1,-1
20,2,1606,998,76,155,1,-1,-1,-1
20,3,2647,941,58,139,1,-1,-1,-1
20,4,2556,1041,89,141,1,-1,-1,-1
20,5,2868,1096,63,179,1,-1,-1,-1
20,6,2687,998,81,144,1,-1,-1,-1
20,7,1898,928,73,124,1,-1,-1,-1
20,8,2761,1043,68,164,1,-1,-1,-1
20,9,2472,1083,155,144,1,-1,-1,-1
20,10,2605,1165,24,23,1,-1,-1,-1
21,0,2689,980,84,149,1,-1,-1,-1
21,1,2259,967,93,138,1,-1,-1,-1
21,2,1608,998,77,154,1,-1,-1,-1
21,3,2646,940,58,139,1,-1,-1,-1
21,4,2555,1042,94,141,1,-1,-1,-1
21,5,2863,1097,68,178,1,-1,-1,-1
21,6,2687,998,81,145,1,-1,-1,-1
21,7,1900,926,77,123,1,-1,-1,-1
21,8,2765,1041,67,162,1,-1,-1,-1
21,9,2491,1082,145,144,1,-1,-1,-1
21,10,2616,1177,24,23,1,-1,-1,-1
22,0,2687,981,88,149,1,-1,-1,-1
22,1,2263,967,93,138,1,-1,-1,-1
22,2,1610,998,78,154,1,-1,-1,-1
22,3,2646,940,58,138,1,-1,-1,-1
22,4,2555,1043,99,141,1,-1,-1,-1
22,5,2859,1099,73,178,1,-1,-1,-1
22,6,2687,999,82,146,1,-1,-1,-1
22,7,1902,925,81,124,1,-1,-1,-1
22,8,2769,1040,66,161,1,-1,-1,-1
22,9,2511,1081,136,144,1,-1,-1,-1
22,10,2627,1190,24,23,1,-1,-1,-1
23,0,2690,981,86,148,1,-1,-1,-1
23,1,2267,967,93,138,1,-1,-1,-1
23,2,1612,998,79,153,1,-1,-1,-1
23,3,2645,940,58,139,1,-1,-1,-1
23,4,2555,1044,104,141,1,-1,-1,-1
23,5,2855,1100,79,177,1,-1,-1,-1
23,6,2687,999,83,148,1,-1,-1,-1
23,7,1905,923,85,124,1,-1,-1,-1
23,8,2773,1039,65,160,1,-1,-1,-1
23,9,2530,1080,127,144,1,-1,-1,-1
23,10,2635,1179,24,23,1,-1,-1,-1
24,0,2693,981,85,149,1,-1,-1,-1
24,1,2271,968,93,138,1,-1,-1,-1
24,2,1615,998,80,153,1,-1,-1,-1
24,3,2645,940,58,139,1,-1,-1,-1
24,4,2555,1046,109,141,1,-1,-1,-1
24,5,2851,1102,84,177,1,-1,-1,-1
24,6,2688,1000,84,149,1,-1,-1,-1
24,7,1907,922,89,124,1,-1,-1,-1
24,8,2777,1037,64,159,1,-1,-1,-1
24,9,2550,1079,118,144,1,-1,-1,-1
24,10,2643,1168,24,23,1,-1,-1,-1
25,0,2697,982,84,149,1,-1,-1,-1
25,1,2275,968,93,138,1,-1,-1,-1
25,2,1617,998,81,153,1,-1,-1,-1
25,3,2645,940,58,139,1,-1,-1,-1
25,4,2560,1045,108,141,1,-1,-1,-1
25,5,2847,1103,89,176,1,-1,-1,-1
25,6,2688,1000,85,150,1,-1,-1,-1
25,7,1910,921,94,124,1,-1,-1,-1
25,8,2781,1036,63,158,1,-1,-1,-1
25,9,2555,1079,122,144,1,-1,-1,-1
25,10,2651,1158,24,23,1,-1,-1,-1
26,0,2700,982,83,148,1,-1,-1,-1
26,1,2279,968,93,138,1,-1,-1,-1
26,2,1619,998,82,152,1,-1,-1,-1
26,3,2644,939,58,139,1,-1,-1,-1
26,4,2566,1044,108,141,1,-1,-1,-1
26,5,2843,1105,95,176,1,-1,-1,-1
26,6,2688,1001,86,152,1,-1,-1,-1
26,7,1917,919,93,124,1,-1,-1,-1
26,8,2785,1035,62,156,1,-1,-1,-1
26,9,2560,1080,126,144,1,-1,-1,-1
26,10,2658,1153,23,23,1,-1,-1,-1
27,0,2704,982,82,149,1,-1,-1,-1
27,1,2283,968,93,138,1,-1,-1,-1
27,2,1622,998,84,152,1,-1,-1,-1
27,3,2644,939,58,138,1,-1,-1,-1
27,4,2572,1044,108,141,1,-1,-1,-1
27,5,2838,1105,95,175,1,-1,-1,-1
27,6,2688,1001,87,153,1,-1,-1,-1
27,7,1924,918,92,125,1,-1,-1,-1
27,8,2789,1033,61,155,1,-1,-1,-1
27,9,2573,1078,123,145,1,-1,-1,-1
27,10,2665,1148,23,23,1,-1,-1,-1
28,0,2707,983,81,149,1,-1,-1,-1
28,1,2287,969,93,138,1,-1,-1,-1
28,2,1624,998,85,151,1,-1,-1,-1
28,3,2643,939,58,139,1,-1,-1,-1
28,4,2577,1043,107,141,1,-1,-1,-1
28,5,2834,1105,96,175,1,-1,-1,-1
28,6,2689,1002,88,155,1,-1,-1,-1
28,7,1931,916,92,126,1,-1,-1,-1
28,8,2793,1032,60,154,1,-1,-1,-1
28,9,2586,1077,120,146,1,-1,-1,-1
28,10,2672,1144,23,23,1,-1,-1,-1
29,0,2711,983,79,148,1,-1,-1,-1
29,1,2291,969,93,138,1,-1,-1,-1
29,2,1626,998,86,151,1,-1,-1,-1
29,3,2643,939,58,139,1,-1,-1,-1
29,4,2583,1042,107,141,1,-1,-1,-1
29,5,2830,1106,97,175,1,-1,-1,-1
29,6,2689,1002,88,154,1,-1,-1,-1
29,7,1938,915,91,126,1,-1,-1,-1
29,8,2797,1031,59,153,1,-1,-1,-1
29,9,2599,1076,117,147,1,-1,-1,-1
29,10,2679,1139,23,23,1,-1,-1,-1
30,0,2714,983,78,149,1,-1,-1,-1
30,1,2295,969,93,138,1,-1,-1,-1
30,2,1629,998,87,151,1,-1,-1,-1
30,3,2643,939,58,139,1,-1,-1,-1
30,4,2589,1042,107,141,1,-1,-1,-1
30,5,2826,1106,98,174,1,-1,-1,-1
30,6,2689,1003,88,153,1,-1,-1,-1
30,7,1945,913,90,127,1,-1,-1,-1
30,8,2802,1030,59,152,1,-1,-1,-1
30,9,2612,1075,114,148,1,-1,-1,-1
30,10,2687,1135,23,23,1,-1,-1,-1
31,0,2718,984,77,149,1,-1,-1,-1
31,1,2299,969,93,138,1,-1,-1,-1
31,2,1631,998,88,150,1,-1,-1,-1
31,3,2642,938,58,139,1,-1,-1,-1
31,4,2589,1042,105,141,1,-1,-1,-1
31,5,2822,1107,98,174,1,-1,-1,-1
31,6,2690,1003,89,152,1,-1,-1,-1
31,7,1952,912,90,128,1,-1,-1,-1
31,8,2801,1028,62,150,1,-1,-1,-1
31,9,2625,1074,112,149,1,-1,-1,-1
31,10,2700,1132,23,23,1,-1,-1,-1
32,0,2721,984,76,148,1,-1,-1,-1
32,1,2303,970,93,138,1,-1,-1,-1
32,2,1633,998,89,150,1,-1,-1,-1
32,3,2642,938,58,138,1,-1,-1,-1
32,4,2590,1042,103,141,1,-1,-1,-1
32,5,2818,1107,99,174,1,-1,-1,-1
32,6,2690,1004,89,151,1,-1,-1,-1
32,7,1959,911,89,129,1,-1,-1,-1
32,8,2800,1027,66,149,1,-1,-1,-1
32,9,2638,1073,109,150,1,-1,-1,-1
32,10,2713,1130,23,23,1,-1,-1,-1
33,0,2724,984,75,149,1,-1,-1,-1
33,1,2307,970,93,138,1,-1,-1,-1
33,2,1635,998,90,149,1,-1,-1,-1
33,3,2641,938,58,139,1,-1,-1,-1
33,4,2591,1042,101,141,1,-1,-1,-1
33,5,2814,1108,100,174,1,-1,-1,-1
33,6,2690,1004,89,150,1,-1,-1,-1
33,7,1966,909,88,130,1,-1,-1,-1
33,8,2800,1025,70,148,1,-1,-1,-1
33,9,2651,1072,106,151,1,-1,-1,-1
33,10,2726,1127,23,23,1,-1,-1,-1
34,0,2728,985,74,149,1,-1,-1,-1
34,1,2311,970,93,138,1,-1,-1,-1
34,2,1638,998,92,149,1,-1,-1,-1
34,3,2641,938,58,139,1,-1,-1,-1
34,4,2591,1042,99,141,1,-1,-1,-1
34,5,2809,1108,101,173,1,-1,-1,-1
34,6,2691,1005,90,149,1,-1,-1,-1
34,7,1973,908,88,130,1,-1,-1,-1
34,8,2799,1024,73,147,1,-1,-1,-1
34,9,2664,1071,103,152,1,-1,-1,-1
34,10,2739,1125,23,23,1,-1,-1,-1
35,0,2731,985,72,148,1,-1,-1,-1
35,1,2315,970,93,138,1,-1,-1,-1
35,2,1640,998,93,149,1,-1,-1,-1
35,3,2641,938,58,139,1,-1,-1,-1
35,4,2592,1042,98,141,1,-1,-1,-1
35,5,2805,1108,102,173,1,-1,-1,-1
35,6,2691,1006,90,148,1,-1,-1,-1
35,7,1980,906,87,131,1,-1,-1,-1
35,8,2799,1022,77,146,1,-1,-1,-1
35,9,2678,1070,101,154,1,-1,-1,-1
35,10,2753,1123,23,23,1,-1,-1,-1
36,0,2735,985,71,149,1,-1,-1,-1
36,1,2319,971,93,138,1,-1,-1,-1
36,2,1642,998,94,148,1,-1,-1,-1
36,3,2640,937,58,139,1,-1,-1,-1
36,4,2593,1042,96,141,1,-1,-1,-1
36,5,2801,1109,102,173,1,-1,-1,-1
36,6,2691,1006,90,147,1,-1,-1,-1
36,7,1987,905,86,132,1,-1,-1,-1
36,8,2798,1021,81,145,1,-1,-1,-1
36,9,2682,1068,117,152,1,-1,-1,-1
36,10,2763,1123,22,23,1,-1,-1,-1
37,0,2738,986,70,149,1,-1,-1,-1
37,1,2323,971,93,138,1,-1,-1,-1
37,2,1645,998,95,148,1,-1,-1,-1
37,3,2640,937,58,138,1,-1,-1,-1
37,4,2593,1042,94,141,1,-1,-1,-1
37,5,2797,1109,103,172,1,-1,-1,-1
37,6,2692,1007,91,146,1,-1,-1,-1
37,7,1995,904,86,133,1,-1,-1,-1
37,8,2798,1020,85,144,1,-1,-1,-1
37,9,2687,1066,133,150,1,-1,-1,-1
37,10,2774,1123,22,23,1,-1,-1,-1
38,0,2742,986,69,148,1,-1,-1,-1
38,1,2327,971,93,138,1,-1,-1,-1
38,2,1647,998,96,147,1,-1,-1,-1
38,3,2639,937,58,139,1,-1,-1,-1
38,4,2594,1042,92,141,1,-1,-1,-1
38,5,2793,1110,104,172,1,-1,-1,-1
38,6,2692,1007,91,145,1,-1,-1,-1
38,7,2004,906,81,129,1,-1,-1,-1
38,8,2801,1018,85,143,1,-1,-1,-1
38,9,2701,1065,121,148,1,-1,-1,-1
38,10,2784,1123,22,23,1,-1,-1,-1
39,0,2745,986,68,149,1,-1,-1,-1
39,1,2331,971,93,138,1,-1,-1,-1
39,2,1649,998,97,147,1,-1,-1,-1
39,3,2639,937,58,139,1,-1,-1,-1
39,4,2595,1042,90,141,1,-1,-1,-1
39,5,2789,1110,105,172,1,-1,-1,-1
39,6,2692,1008,91,144,1,-1,-1,-1
39,7,2013,908,77,127,1,-1,-1,-1
39,8,2804,1017,85,141,1,-1,-1,-1
39,9,2716,1064,110,146,1,-1,-1,-1
39,10,2795,1123,22,23,1,-1,-1,-1
40,0,2749,987,67,149,1,-1,-1,-1
40,1,2335,972,93,139,1,-1,-1,-1
40,2,1652,999,99,147,1,-1,-1,-1
40,3,2639,937,58,139,1,-1,-1,-1
40,4,2596,1042,89,141,1,-1,-1,-1
40,5,2785,1111,106,172,1,-1,-1,-1
40,6,2693,1009,92,144,1,-1,-1,-1
40,7,2022,911,73,124,1,-1,-1,-1
40,8,2808,1016,85,141,1,-1,-1,-1
40,9,2731,1064,99,144,1,-1,-1,-1
40,10,2806,1123,22,23,1,-1,-1,-1
41,0,2749,986,67,149,1,-1,-1,-1
41,1,2338,972,92,139,1,-1,-1,-1
41,2,1655,998,98,147,1,-1,-1,-1
41,3,2638,936,58,139,1,-1,-1,-1
41,4,2599,1040,85,142,1,-1,-1,-1
41,5,2779,1110,106,171,1,-1,-1,-1
41,6,2693,1008,91,144,1,-1,-1,-1
41,7,2028,909,73,124,1,-1,-1,-1
41,8,2807,1014,84,141,1,-1,-1,-1
41,9,2744,1062,90,144,1,-1,-1,-1
41,10,2814,1132,22,23,1,-1,-1,-1
42,0,2749,986,67,149,1,-1,-1,-1
42,1,2341,972,91,139,1,-1,-1,-1
42,2,1658,998,97,147,1,-1,-1,-1
42,3,2637,936,59,139,1,-1,-1,-1
42,4,2603,1038,82,143,1,-1,-1,-1
42,5,2774,1110,107,171,1,-1,-1,-1
42,6,2693,1008,91,144,1,-1,-1,-1
42,7,2035,908,74,125,1,-1,-1,-1
42,8,2806,1013,83,141,1,-1,-1,-1
42,9,2757,1061,81,144,1,-1,-1,-1
42,10,2822,1146,22,23,1,-1,-1,-1
43,0,2749,986,68,149,1,-1,-1,-1
43,1,2344,972,91,139,1,-1,-1,-1
43,2,1661,998,96,147,1,-1,-1,-1
43,3,2636,936,60,138,1,-1,-1,-1
43,4,2606,1037,78,145,1,-1,-1,-1
43,5,2769,1110,107,170,1,-1,-1,-1
43,6,2693,1007,90,145,1,-1,-1,-1
43,7,2041,906,75,125,1,-1,-1,-1
43,8,2805,1012,82,141,1,-1,-1,-1
43,9,2771,1060,73,144,1,-1,-1,-1
43,10,2831,1161,22,23,1,-1,-1,-1
44,0,2749,986,68,149,1,-1,-1,-1
44,1,2347,973,90,140,1,-1,-1,-1
44,2,1664,998,96,147,1,-1,-1,-1
44,3,2635,936,60,139,1,-1,-1,-1
44,4,2610,1035,75,146,1,-1,-1,-1
44,5,2764,1109,108,170,1,-1,-1,-1
44,6,2693,1007,90,146,1,-1,-1,-1
44,7,2048,905,76,126,1,-1,-1,-1
44,8,2805,1011,81,141,1,-1,-1,-1
44,9,2775,1058,75,143,1,-1,-1,-1
44,10,2838,1161,22,23,1,-1,-1,-1
45,0,2749,986,68,149,1,-1,-1,-1
45,1,2350,973,89,140,1,-1,-1,-1
45,2,1668,998,95,147,1,-1,-1,-1
45,3,2634,935,61,139,1,-1,-1,-1
45,4,2613,1033,71,147,1,-1,-1,-1
45,5,2759,1109,108,170,1,-1,-1,-1
45,6,2694,1006,90,146,1,-1,-1,-1
45,7,2054,903,76,127,1,-1,-1,-1
45,8,2804,1010,80,142,1,-1,-1,-1
45,9,2779,1056,77,143,1,-1,-1,-1
45,10,2844,1148,22,23,1,-1,-1,-1
46,0,2749,986,69,149,1,-1,-1,-1
46,1,2354,973,89,140,1,-1,-1,-1
46,2,1671,998,94,147,1,-1,-1,-1
46,3,2633,935,62,139,1,-1,-1,-1
46,4,2617,1032,68,149,1,-1,-1,-1
46,5,2754,1109,109,169,1,-1,-1,-1
46,6,2694,1006,89,147,1,-1,-1,-1
46,7,2061,902,77,127,1,-1,-1,-1
46,8,2803,1009,79,142,1,-1,-1,-1
46,9,2783,1055,80,143,1,-1,-1,-1
46,10,2850,1135,22,23,1,-1,-1,-1
47,0,2749,986,69,149,1,-1,-1,-1
47,1,2357,973,88,140,1,-1,-1,-1
47,2,1674,998,94,148,1,-1,-1,-1
47,3,2632,935,62,138,1,-1,-1,-1
47,4,2616,1032,68,148,1,-1,-1,-1
47,5,2749,1109,109,169,1,-1,-1,-1
47,6,2694,1005,89,147,1,-1,-1,-1
47,7,2067,900,78,128,1,-1,-1,-1
47,8,2803,1007,78,142,1,-1,-1,-1
47,9,2787,1053,82,143,1,-1,-1,-1
47,10,2856,1123,22,23,1,-1,-1,-1
48,0,2749,986,69,149,1,-1,-1,-1
48,1,2360,974,87,141,1,-1,-1,-1
48,2,1677,998,93,148,1,-1,-1,-1
48,3,2631,935,63,139,1,-1,-1,-1
48,4,2616,1032,68,148,1,-1,-1,-1
48,5,2744,1108,110,168,1,-1,-1,-1
48,6,2694,1005,89,148,1,-1,-1,-1
48,7,2074,899,79,129,1,-1,-1,-1
48,8,2802,1006,77,142,1,-1,-1,-1
48,9,2791,1051,84,143,1,-1,-1,-1
48,10,2861,1116,22,23,1,-1,-1,-1
49,0,2749,986,70,149,1,-1,-1,-1
49,1,2363,974,87,141,1,-1,-1,-1
49,2,1680,998,92,148,1,-1,-1,-1
49,3,2630,935,64,139,1,-1,-1,-1
49,4,2616,1032,68,147,1,-1,-1,-1
49,5,2739,1108,110,168,1,-1,-1,-1
49,6,2694,1004,88,148,1,-1,-1,-1
49,7,2079,898,78,129,1,-1,-1,-1
49,8,2801,1005,76,142,1,-1,-1,-1
49,9,2795,1050,87,143,1,-1,-1,-1
49,10,2866,1109,22,23,1,-1,-1,-1
50,0,2749,986,70,149,1,-1,-1,-1
50,1,2366,974,86,141,1,-1,-1,-1
50,2,1684,998,92,148,1,-1,-1,-1
50,3,2627,935,64,138,1,-1,-1,-1
50,4,2616,1032,68,147,1,-1,-1,-1
50,5,2734,1108,111,168,1,-1,-1,-1
50,6,2695,1004,88,149,1,-1,-1,-1
50,7,2085,898,78,129,1,-1,-1,-1
50,8,2801,1004,75,143,1,-1,-1,-1
50,9,2799,1048,89,143,1,-1,-1,-1
50,10,2871,1102,22,23,1,-1,-1,-1
51,0,2749,986,70,149,1,-1,-1,-1
51,1,2369,974,85,141,1,-1,-1,-1
51,2,1687,997,91,148,1,-1,-1,-1
51,3,2624,935,65,139,1,-1,-1,-1
51,4,2616,1032,68,146,1,-1,-1,-1
51,5,2729,1108,111,167,1,-1,-1,-1
51,6,2695,1004,88,149,1,-1,-1,-1
51,7,2090,898,77,129,1,-1,-1,-1
51,8,2800,1003,74,143,1,-1,-1,-1
51,9,2803,1047,92,143,1,-1,-1,-1
51,10,2873,1098,22,23,1,-1,-1,-1
52,0,2749,986,71,149,1,-1,-1,-1
52,1,2373,975,85,142,1,-1,-1,-1
52,2,1690,997,90,148,1,-1,-1,-1
52,3,2621,935,65,139,1,-1,-1,-1
52,4,2616,1032,68,146,1,-1,-1,-1
52,5,2724,1107,112,167,1,-1,-1,-1
52,6,2695,1003,87,149,1,-1,-1,-1
52,7,2096,898,77,129,1,-1,-1,-1
52,8,2799,1002,73,143,1,-1,-1,-1
52,9,2806,1046,91,143,1,-1,-1,-1
